"assemblage","sequencing_depth","Method","expected_asvs","timepoint","hydro_group","samples","total_reads","observed_asvs_pooled"
"D07__Ctrl",308000,"Rarefaction",140.69379927047,"D07","Ctrl",15,623651,141
"D07__Ctrl",309000,"Rarefaction",140.696259941655,"D07","Ctrl",15,623651,141
"D07__Ctrl",310000,"Rarefaction",140.698703852653,"D07","Ctrl",15,623651,141
"D07__Ctrl",311000,"Rarefaction",140.701131130303,"D07","Ctrl",15,623651,141
"D07__Ctrl",312000,"Rarefaction",140.703541900443,"D07","Ctrl",15,623651,141
"D07__Ctrl",313000,"Rarefaction",140.705936287768,"D07","Ctrl",15,623651,141
"D07__Ctrl",314000,"Rarefaction",140.70831441607,"D07","Ctrl",15,623651,141
"D07__Ctrl",315000,"Rarefaction",140.710676408098,"D07","Ctrl",15,623651,141
"D07__Ctrl",316000,"Rarefaction",140.713022385511,"D07","Ctrl",15,623651,141
"D07__Ctrl",317000,"Rarefaction",140.715352468993,"D07","Ctrl",15,623651,141
"D07__Ctrl",318000,"Rarefaction",140.717666778264,"D07","Ctrl",15,623651,141
"D07__Ctrl",319000,"Rarefaction",140.719965432028,"D07","Ctrl",15,623651,141
"D07__Ctrl",320000,"Rarefaction",140.72224854798,"D07","Ctrl",15,623651,141
"D07__Ctrl",321000,"Rarefaction",140.724516242815,"D07","Ctrl",15,623651,141
"D07__Ctrl",322000,"Rarefaction",140.726768632348,"D07","Ctrl",15,623651,141
"D07__Ctrl",323000,"Rarefaction",140.729005831281,"D07","Ctrl",15,623651,141
"D07__Ctrl",324000,"Rarefaction",140.731227953488,"D07","Ctrl",15,623651,141
"D07__Ctrl",325000,"Rarefaction",140.733435111772,"D07","Ctrl",15,623651,141
"D07__Ctrl",326000,"Rarefaction",140.735627418092,"D07","Ctrl",15,623651,141
"D07__Ctrl",327000,"Rarefaction",140.737804983348,"D07","Ctrl",15,623651,141
"D07__Ctrl",328000,"Rarefaction",140.7399679176,"D07","Ctrl",15,623651,141
"D07__Ctrl",329000,"Rarefaction",140.742116329903,"D07","Ctrl",15,623651,141
"D07__Ctrl",330000,"Rarefaction",140.744250328431,"D07","Ctrl",15,623651,141
"D07__Ctrl",331000,"Rarefaction",140.746370020417,"D07","Ctrl",15,623651,141
"D07__Ctrl",332000,"Rarefaction",140.74847551218,"D07","Ctrl",15,623651,141
"D07__Ctrl",333000,"Rarefaction",140.75056690909,"D07","Ctrl",15,623651,141
"D07__Ctrl",334000,"Rarefaction",140.752644315704,"D07","Ctrl",15,623651,141
"D07__Ctrl",335000,"Rarefaction",140.754707835571,"D07","Ctrl",15,623651,141
"D07__Ctrl",336000,"Rarefaction",140.756757571372,"D07","Ctrl",15,623651,141
"D07__Ctrl",337000,"Rarefaction",140.758793625012,"D07","Ctrl",15,623651,141
"D07__Ctrl",338000,"Rarefaction",140.760816097354,"D07","Ctrl",15,623651,141
"D07__Ctrl",339000,"Rarefaction",140.762825088449,"D07","Ctrl",15,623651,141
"D07__Ctrl",340000,"Rarefaction",140.764820697543,"D07","Ctrl",15,623651,141
"D07__Ctrl",341000,"Rarefaction",140.766803022841,"D07","Ctrl",15,623651,141
"D07__Ctrl",342000,"Rarefaction",140.76877216188,"D07","Ctrl",15,623651,141
"D07__Ctrl",343000,"Rarefaction",140.770728211223,"D07","Ctrl",15,623651,141
"D07__Ctrl",344000,"Rarefaction",140.772671266618,"D07","Ctrl",15,623651,141
"D07__Ctrl",345000,"Rarefaction",140.774601422955,"D07","Ctrl",15,623651,141
"D07__Ctrl",346000,"Rarefaction",140.77651877426,"D07","Ctrl",15,623651,141
"D07__Ctrl",347000,"Rarefaction",140.778423413804,"D07","Ctrl",15,623651,141
"D07__Ctrl",348000,"Rarefaction",140.780315433922,"D07","Ctrl",15,623651,141
"D07__Ctrl",349000,"Rarefaction",140.782194926193,"D07","Ctrl",15,623651,141
"D07__Ctrl",350000,"Rarefaction",140.784061981364,"D07","Ctrl",15,623651,141
"D07__Ctrl",351000,"Rarefaction",140.785916689325,"D07","Ctrl",15,623651,141
"D07__Ctrl",352000,"Rarefaction",140.78775913919,"D07","Ctrl",15,623651,141
"D07__Ctrl",353000,"Rarefaction",140.789589419277,"D07","Ctrl",15,623651,141
"D07__Ctrl",354000,"Rarefaction",140.791407617082,"D07","Ctrl",15,623651,141
"D07__Ctrl",355000,"Rarefaction",140.793213819291,"D07","Ctrl",15,623651,141
"D07__Ctrl",356000,"Rarefaction",140.795008111829,"D07","Ctrl",15,623651,141
"D07__Ctrl",357000,"Rarefaction",140.796790579795,"D07","Ctrl",15,623651,141
"D07__Ctrl",358000,"Rarefaction",140.798561307556,"D07","Ctrl",15,623651,141
"D07__Ctrl",359000,"Rarefaction",140.800320378688,"D07","Ctrl",15,623651,141
"D07__Ctrl",360000,"Rarefaction",140.802067875916,"D07","Ctrl",15,623651,141
"D07__Ctrl",361000,"Rarefaction",140.803803881286,"D07","Ctrl",15,623651,141
"D07__Ctrl",362000,"Rarefaction",140.805528476101,"D07","Ctrl",15,623651,141
"D07__Ctrl",363000,"Rarefaction",140.807241740805,"D07","Ctrl",15,623651,141
"D07__Ctrl",364000,"Rarefaction",140.808943755169,"D07","Ctrl",15,623651,141
"D07__Ctrl",365000,"Rarefaction",140.810634598172,"D07","Ctrl",15,623651,141
"D07__Ctrl",366000,"Rarefaction",140.812314348069,"D07","Ctrl",15,623651,141
"D07__Ctrl",367000,"Rarefaction",140.81398308235,"D07","Ctrl",15,623651,141
"D07__Ctrl",368000,"Rarefaction",140.815640877812,"D07","Ctrl",15,623651,141
"D07__Ctrl",369000,"Rarefaction",140.817287810466,"D07","Ctrl",15,623651,141
"D07__Ctrl",370000,"Rarefaction",140.818923955663,"D07","Ctrl",15,623651,141
"D07__Ctrl",371000,"Rarefaction",140.82054938794,"D07","Ctrl",15,623651,141
"D07__Ctrl",372000,"Rarefaction",140.822164181232,"D07","Ctrl",15,623651,141
"D07__Ctrl",373000,"Rarefaction",140.823768408626,"D07","Ctrl",15,623651,141
"D07__Ctrl",374000,"Rarefaction",140.825362142626,"D07","Ctrl",15,623651,141
"D07__Ctrl",375000,"Rarefaction",140.826945454971,"D07","Ctrl",15,623651,141
"D07__Ctrl",376000,"Rarefaction",140.828518416665,"D07","Ctrl",15,623651,141
"D07__Ctrl",377000,"Rarefaction",140.830081098103,"D07","Ctrl",15,623651,141
"D07__Ctrl",378000,"Rarefaction",140.83163356891,"D07","Ctrl",15,623651,141
"D07__Ctrl",379000,"Rarefaction",140.833175898071,"D07","Ctrl",15,623651,141
"D07__Ctrl",380000,"Rarefaction",140.834708153877,"D07","Ctrl",15,623651,141
"D07__Ctrl",381000,"Rarefaction",140.836230403929,"D07","Ctrl",15,623651,141
"D07__Ctrl",382000,"Rarefaction",140.837742715165,"D07","Ctrl",15,623651,141
"D07__Ctrl",383000,"Rarefaction",140.839245153844,"D07","Ctrl",15,623651,141
"D07__Ctrl",384000,"Rarefaction",140.840737785569,"D07","Ctrl",15,623651,141
"D07__Ctrl",385000,"Rarefaction",140.842220675281,"D07","Ctrl",15,623651,141
"D07__Ctrl",386000,"Rarefaction",140.843693887249,"D07","Ctrl",15,623651,141
"D07__Ctrl",387000,"Rarefaction",140.84515748511,"D07","Ctrl",15,623651,141
"D07__Ctrl",388000,"Rarefaction",140.84661153185,"D07","Ctrl",15,623651,141
"D07__Ctrl",389000,"Rarefaction",140.848056089782,"D07","Ctrl",15,623651,141
"D07__Ctrl",390000,"Rarefaction",140.849491220622,"D07","Ctrl",15,623651,141
"D07__Ctrl",391000,"Rarefaction",140.850916985434,"D07","Ctrl",15,623651,141
"D07__Ctrl",392000,"Rarefaction",140.852333444634,"D07","Ctrl",15,623651,141
"D07__Ctrl",393000,"Rarefaction",140.853740658027,"D07","Ctrl",15,623651,141
"D07__Ctrl",394000,"Rarefaction",140.855138684786,"D07","Ctrl",15,623651,141
"D07__Ctrl",395000,"Rarefaction",140.856527583462,"D07","Ctrl",15,623651,141
"D07__Ctrl",396000,"Rarefaction",140.857907412009,"D07","Ctrl",15,623651,141
"D07__Ctrl",397000,"Rarefaction",140.859278227753,"D07","Ctrl",15,623651,141
"D07__Ctrl",398000,"Rarefaction",140.860640087416,"D07","Ctrl",15,623651,141
"D07__Ctrl",399000,"Rarefaction",140.86199304713,"D07","Ctrl",15,623651,141
"D07__Ctrl",4e+05,"Rarefaction",140.863337162409,"D07","Ctrl",15,623651,141
"D07__Ctrl",401000,"Rarefaction",140.864672488164,"D07","Ctrl",15,623651,141
"D07__Ctrl",402000,"Rarefaction",140.865999078762,"D07","Ctrl",15,623651,141
"D07__Ctrl",403000,"Rarefaction",140.867316987932,"D07","Ctrl",15,623651,141
"D07__Ctrl",404000,"Rarefaction",140.868626268867,"D07","Ctrl",15,623651,141
"D07__Ctrl",405000,"Rarefaction",140.869926974136,"D07","Ctrl",15,623651,141
"D07__Ctrl",406000,"Rarefaction",140.871219155741,"D07","Ctrl",15,623651,141
"D07__Ctrl",407000,"Rarefaction",140.872502865139,"D07","Ctrl",15,623651,141
"D07__Ctrl",408000,"Rarefaction",140.873778153214,"D07","Ctrl",15,623651,141
"D07__Ctrl",409000,"Rarefaction",140.87504507026,"D07","Ctrl",15,623651,141
"D07__Ctrl",410000,"Rarefaction",140.876303666045,"D07","Ctrl",15,623651,141
"D07__Ctrl",411000,"Rarefaction",140.877553989761,"D07","Ctrl",15,623651,141
"D07__Ctrl",412000,"Rarefaction",140.878796090063,"D07","Ctrl",15,623651,141
"D07__Ctrl",413000,"Rarefaction",140.880030015042,"D07","Ctrl",15,623651,141
"D07__Ctrl",414000,"Rarefaction",140.881255812264,"D07","Ctrl",15,623651,141
"D07__Ctrl",415000,"Rarefaction",140.882473528747,"D07","Ctrl",15,623651,141
"D07__Ctrl",416000,"Rarefaction",140.883683210953,"D07","Ctrl",15,623651,141
"D07__Ctrl",417000,"Rarefaction",140.884884904861,"D07","Ctrl",15,623651,141
"D07__Ctrl",418000,"Rarefaction",140.886078655876,"D07","Ctrl",15,623651,141
"D07__Ctrl",419000,"Rarefaction",140.887264508899,"D07","Ctrl",15,623651,141
"D07__Ctrl",420000,"Rarefaction",140.888442508287,"D07","Ctrl",15,623651,141
"D07__Ctrl",421000,"Rarefaction",140.889612697953,"D07","Ctrl",15,623651,141
"D07__Ctrl",422000,"Rarefaction",140.890775121194,"D07","Ctrl",15,623651,141
"D07__Ctrl",423000,"Rarefaction",140.891929820869,"D07","Ctrl",15,623651,141
"D07__Ctrl",424000,"Rarefaction",140.893076839312,"D07","Ctrl",15,623651,141
"D07__Ctrl",425000,"Rarefaction",140.894216218343,"D07","Ctrl",15,623651,141
"D07__Ctrl",426000,"Rarefaction",140.895347999323,"D07","Ctrl",15,623651,141
"D07__Ctrl",427000,"Rarefaction",140.896472223054,"D07","Ctrl",15,623651,141
"D07__Ctrl",428000,"Rarefaction",140.897588929909,"D07","Ctrl",15,623651,141
"D07__Ctrl",429000,"Rarefaction",140.89869815975,"D07","Ctrl",15,623651,141
"D07__Ctrl",430000,"Rarefaction",140.899799951952,"D07","Ctrl",15,623651,141
"D07__Ctrl",431000,"Rarefaction",140.900894345412,"D07","Ctrl",15,623651,141
"D07__Ctrl",432000,"Rarefaction",140.901981378544,"D07","Ctrl",15,623651,141
"D07__Ctrl",433000,"Rarefaction",140.903061089329,"D07","Ctrl",15,623651,141
"D07__Ctrl",434000,"Rarefaction",140.90413351522,"D07","Ctrl",15,623651,141
"D07__Ctrl",435000,"Rarefaction",140.905198693267,"D07","Ctrl",15,623651,141
"D07__Ctrl",436000,"Rarefaction",140.906256659992,"D07","Ctrl",15,623651,141
"D07__Ctrl",437000,"Rarefaction",140.907307451515,"D07","Ctrl",15,623651,141
"D07__Ctrl",438000,"Rarefaction",140.908351103485,"D07","Ctrl",15,623651,141
"D07__Ctrl",439000,"Rarefaction",140.909387651076,"D07","Ctrl",15,623651,141
"D07__Ctrl",440000,"Rarefaction",140.91041712905,"D07","Ctrl",15,623651,141
"D07__Ctrl",441000,"Rarefaction",140.911439571712,"D07","Ctrl",15,623651,141
"D07__Ctrl",442000,"Rarefaction",140.91245501292,"D07","Ctrl",15,623651,141
"D07__Ctrl",443000,"Rarefaction",140.913463486112,"D07","Ctrl",15,623651,141
"D07__Ctrl",444000,"Rarefaction",140.914465024264,"D07","Ctrl",15,623651,141
"D07__Ctrl",445000,"Rarefaction",140.915459659968,"D07","Ctrl",15,623651,141
"D07__Ctrl",446000,"Rarefaction",140.916447425334,"D07","Ctrl",15,623651,141
"D07__Ctrl",447000,"Rarefaction",140.917428352091,"D07","Ctrl",15,623651,141
"D07__Ctrl",448000,"Rarefaction",140.918402471543,"D07","Ctrl",15,623651,141
"D07__Ctrl",449000,"Rarefaction",140.919369814565,"D07","Ctrl",15,623651,141
"D07__Ctrl",450000,"Rarefaction",140.920330411628,"D07","Ctrl",15,623651,141
"D07__Ctrl",451000,"Rarefaction",140.921284292785,"D07","Ctrl",15,623651,141
"D07__Ctrl",452000,"Rarefaction",140.922231487696,"D07","Ctrl",15,623651,141
"D07__Ctrl",453000,"Rarefaction",140.923172025631,"D07","Ctrl",15,623651,141
"D07__Ctrl",454000,"Rarefaction",140.924105935423,"D07","Ctrl",15,623651,141
"D07__Ctrl",455000,"Rarefaction",140.925033245536,"D07","Ctrl",15,623651,141
"D07__Ctrl",456000,"Rarefaction",140.925953984052,"D07","Ctrl",15,623651,141
"D07__Ctrl",457000,"Rarefaction",140.926868178635,"D07","Ctrl",15,623651,141
"D07__Ctrl",458000,"Rarefaction",140.927775856583,"D07","Ctrl",15,623651,141
"D07__Ctrl",459000,"Rarefaction",140.928677044805,"D07","Ctrl",15,623651,141
"D07__Ctrl",460000,"Rarefaction",140.929571769835,"D07","Ctrl",15,623651,141
"D07__Ctrl",461000,"Rarefaction",140.930460057845,"D07","Ctrl",15,623651,141
"D07__Ctrl",462000,"Rarefaction",140.931341934599,"D07","Ctrl",15,623651,141
"D07__Ctrl",463000,"Rarefaction",140.932217425531,"D07","Ctrl",15,623651,141
"D07__Ctrl",464000,"Rarefaction",140.93308655568,"D07","Ctrl",15,623651,141
"D07__Ctrl",465000,"Rarefaction",140.933949349748,"D07","Ctrl",15,623651,141
"D07__Ctrl",466000,"Rarefaction",140.93480583206,"D07","Ctrl",15,623651,141
"D07__Ctrl",467000,"Rarefaction",140.935656026588,"D07","Ctrl",15,623651,141
"D07__Ctrl",468000,"Rarefaction",140.936499956958,"D07","Ctrl",15,623651,141
"D07__Ctrl",469000,"Rarefaction",140.937337646438,"D07","Ctrl",15,623651,141
"D07__Ctrl",470000,"Rarefaction",140.938169117962,"D07","Ctrl",15,623651,141
"D07__Ctrl",471000,"Rarefaction",140.938994394105,"D07","Ctrl",15,623651,141
"D07__Ctrl",472000,"Rarefaction",140.939813497119,"D07","Ctrl",15,623651,141
"D07__Ctrl",473000,"Rarefaction",140.940626448905,"D07","Ctrl",15,623651,141
"D07__Ctrl",474000,"Rarefaction",140.941433271036,"D07","Ctrl",15,623651,141
"D07__Ctrl",475000,"Rarefaction",140.942233984757,"D07","Ctrl",15,623651,141
"D07__Ctrl",476000,"Rarefaction",140.94302861098,"D07","Ctrl",15,623651,141
"D07__Ctrl",477000,"Rarefaction",140.943817170303,"D07","Ctrl",15,623651,141
"D07__Ctrl",478000,"Rarefaction",140.944599682989,"D07","Ctrl",15,623651,141
"D07__Ctrl",479000,"Rarefaction",140.945376168991,"D07","Ctrl",15,623651,141
"D07__Ctrl",480000,"Rarefaction",140.946146647953,"D07","Ctrl",15,623651,141
"D07__Ctrl",481000,"Rarefaction",140.946911139186,"D07","Ctrl",15,623651,141
"D07__Ctrl",482000,"Rarefaction",140.947669661712,"D07","Ctrl",15,623651,141
"D07__Ctrl",483000,"Rarefaction",140.948422234249,"D07","Ctrl",15,623651,141
"D07__Ctrl",484000,"Rarefaction",140.949168875191,"D07","Ctrl",15,623651,141
"D07__Ctrl",485000,"Rarefaction",140.949909602651,"D07","Ctrl",15,623651,141
"D07__Ctrl",486000,"Rarefaction",140.950644434439,"D07","Ctrl",15,623651,141
"D07__Ctrl",487000,"Rarefaction",140.951373388068,"D07","Ctrl",15,623651,141
"D07__Ctrl",488000,"Rarefaction",140.952096480764,"D07","Ctrl",15,623651,141
"D07__Ctrl",489000,"Rarefaction",140.952813729464,"D07","Ctrl",15,623651,141
"D07__Ctrl",490000,"Rarefaction",140.953525150822,"D07","Ctrl",15,623651,141
"D07__Ctrl",491000,"Rarefaction",140.954230761206,"D07","Ctrl",15,623651,141
"D07__Ctrl",492000,"Rarefaction",140.9549305767,"D07","Ctrl",15,623651,141
"D07__Ctrl",493000,"Rarefaction",140.955624613126,"D07","Ctrl",15,623651,141
"D07__Ctrl",494000,"Rarefaction",140.956312886027,"D07","Ctrl",15,623651,141
"D07__Ctrl",495000,"Rarefaction",140.956995410659,"D07","Ctrl",15,623651,141
"D07__Ctrl",496000,"Rarefaction",140.957672202034,"D07","Ctrl",15,623651,141
"D07__Ctrl",497000,"Rarefaction",140.958343274887,"D07","Ctrl",15,623651,141
"D07__Ctrl",498000,"Rarefaction",140.95900864369,"D07","Ctrl",15,623651,141
"D07__Ctrl",499000,"Rarefaction",140.959668322666,"D07","Ctrl",15,623651,141
"D07__Ctrl",5e+05,"Rarefaction",140.960322325765,"D07","Ctrl",15,623651,141
"D07__Ctrl",501000,"Rarefaction",140.960970666697,"D07","Ctrl",15,623651,141
"D07__Ctrl",502000,"Rarefaction",140.961613358917,"D07","Ctrl",15,623651,141
"D07__Ctrl",503000,"Rarefaction",140.962250415631,"D07","Ctrl",15,623651,141
"D07__Ctrl",504000,"Rarefaction",140.962881849801,"D07","Ctrl",15,623651,141
"D07__Ctrl",505000,"Rarefaction",140.963507674147,"D07","Ctrl",15,623651,141
"D07__Ctrl",506000,"Rarefaction",140.964127901144,"D07","Ctrl",15,623651,141
"D07__Ctrl",507000,"Rarefaction",140.964742543037,"D07","Ctrl",15,623651,141
"D07__Ctrl",508000,"Rarefaction",140.965351611832,"D07","Ctrl",15,623651,141
"D07__Ctrl",509000,"Rarefaction",140.965955119308,"D07","Ctrl",15,623651,141
"D07__Ctrl",510000,"Rarefaction",140.966553077008,"D07","Ctrl",15,623651,141
"D07__Ctrl",511000,"Rarefaction",140.967145496256,"D07","Ctrl",15,623651,141
"D07__Ctrl",512000,"Rarefaction",140.96773238815,"D07","Ctrl",15,623651,141
"D07__Ctrl",513000,"Rarefaction",140.968313763564,"D07","Ctrl",15,623651,141
"D07__Ctrl",514000,"Rarefaction",140.968889633152,"D07","Ctrl",15,623651,141
"D07__Ctrl",515000,"Rarefaction",140.969460007369,"D07","Ctrl",15,623651,141
"D07__Ctrl",516000,"Rarefaction",140.970024896432,"D07","Ctrl",15,623651,141
"D07__Ctrl",517000,"Rarefaction",140.970584310363,"D07","Ctrl",15,623651,141
"D07__Ctrl",518000,"Rarefaction",140.971138258976,"D07","Ctrl",15,623651,141
"D07__Ctrl",519000,"Rarefaction",140.971686751875,"D07","Ctrl",15,623651,141
"D07__Ctrl",520000,"Rarefaction",140.972229798465,"D07","Ctrl",15,623651,141
"D07__Ctrl",521000,"Rarefaction",140.972767407944,"D07","Ctrl",15,623651,141
"D07__Ctrl",522000,"Rarefaction",140.973299589321,"D07","Ctrl",15,623651,141
"D07__Ctrl",523000,"Rarefaction",140.973826351408,"D07","Ctrl",15,623651,141
"D07__Ctrl",524000,"Rarefaction",140.97434770282,"D07","Ctrl",15,623651,141
"D07__Ctrl",525000,"Rarefaction",140.974863651987,"D07","Ctrl",15,623651,141
"D07__Ctrl",526000,"Rarefaction",140.975374207145,"D07","Ctrl",15,623651,141
"D07__Ctrl",527000,"Rarefaction",140.975879376354,"D07","Ctrl",15,623651,141
"D07__Ctrl",528000,"Rarefaction",140.976379167486,"D07","Ctrl",15,623651,141
"D07__Ctrl",529000,"Rarefaction",140.976873588232,"D07","Ctrl",15,623651,141
"D07__Ctrl",530000,"Rarefaction",140.977362646109,"D07","Ctrl",15,623651,141
"D07__Ctrl",531000,"Rarefaction",140.977846348455,"D07","Ctrl",15,623651,141
"D07__Ctrl",532000,"Rarefaction",140.978324702437,"D07","Ctrl",15,623651,141
"D07__Ctrl",533000,"Rarefaction",140.978797715055,"D07","Ctrl",15,623651,141
"D07__Ctrl",534000,"Rarefaction",140.979265393133,"D07","Ctrl",15,623651,141
"D07__Ctrl",535000,"Rarefaction",140.979727743336,"D07","Ctrl",15,623651,141
"D07__Ctrl",536000,"Rarefaction",140.980184772167,"D07","Ctrl",15,623651,141
"D07__Ctrl",537000,"Rarefaction",140.980636485959,"D07","Ctrl",15,623651,141
"D07__Ctrl",538000,"Rarefaction",140.981082890897,"D07","Ctrl",15,623651,141
"D07__Ctrl",539000,"Rarefaction",140.981523993005,"D07","Ctrl",15,623651,141
"D07__Ctrl",540000,"Rarefaction",140.981959798152,"D07","Ctrl",15,623651,141
"D07__Ctrl",541000,"Rarefaction",140.982390312057,"D07","Ctrl",15,623651,141
"D07__Ctrl",542000,"Rarefaction",140.982815540292,"D07","Ctrl",15,623651,141
"D07__Ctrl",543000,"Rarefaction",140.983235488278,"D07","Ctrl",15,623651,141
"D07__Ctrl",544000,"Rarefaction",140.983650161294,"D07","Ctrl",15,623651,141
"D07__Ctrl",545000,"Rarefaction",140.984059564476,"D07","Ctrl",15,623651,141
"D07__Ctrl",546000,"Rarefaction",140.98446370282,"D07","Ctrl",15,623651,141
"D07__Ctrl",547000,"Rarefaction",140.984862581183,"D07","Ctrl",15,623651,141
"D07__Ctrl",548000,"Rarefaction",140.985256204287,"D07","Ctrl",15,623651,141
"D07__Ctrl",549000,"Rarefaction",140.985644576721,"D07","Ctrl",15,623651,141
"D07__Ctrl",550000,"Rarefaction",140.986027702944,"D07","Ctrl",15,623651,141
"D07__Ctrl",551000,"Rarefaction",140.986405587283,"D07","Ctrl",15,623651,141
"D07__Ctrl",552000,"Rarefaction",140.986778233939,"D07","Ctrl",15,623651,141
"D07__Ctrl",553000,"Rarefaction",140.987145646992,"D07","Ctrl",15,623651,141
"D07__Ctrl",554000,"Rarefaction",140.987507830392,"D07","Ctrl",15,623651,141
"D07__Ctrl",555000,"Rarefaction",140.987864787976,"D07","Ctrl",15,623651,141
"D07__Ctrl",556000,"Rarefaction",140.988216523459,"D07","Ctrl",15,623651,141
"D07__Ctrl",557000,"Rarefaction",140.98856304044,"D07","Ctrl",15,623651,141
"D07__Ctrl",558000,"Rarefaction",140.988904342405,"D07","Ctrl",15,623651,141
"D07__Ctrl",559000,"Rarefaction",140.989240432726,"D07","Ctrl",15,623651,141
"D07__Ctrl",560000,"Rarefaction",140.989571314669,"D07","Ctrl",15,623651,141
"D07__Ctrl",561000,"Rarefaction",140.989896991388,"D07","Ctrl",15,623651,141
"D07__Ctrl",562000,"Rarefaction",140.990217465935,"D07","Ctrl",15,623651,141
"D07__Ctrl",563000,"Rarefaction",140.990532741253,"D07","Ctrl",15,623651,141
"D07__Ctrl",564000,"Rarefaction",140.990842820191,"D07","Ctrl",15,623651,141
"D07__Ctrl",565000,"Rarefaction",140.99114770549,"D07","Ctrl",15,623651,141
"D07__Ctrl",566000,"Rarefaction",140.9914473998,"D07","Ctrl",15,623651,141
"D07__Ctrl",567000,"Rarefaction",140.991741905671,"D07","Ctrl",15,623651,141
"D07__Ctrl",568000,"Rarefaction",140.992031225563,"D07","Ctrl",15,623651,141
"D07__Ctrl",569000,"Rarefaction",140.992315361841,"D07","Ctrl",15,623651,141
"D07__Ctrl",570000,"Rarefaction",140.992594316782,"D07","Ctrl",15,623651,141
"D07__Ctrl",571000,"Rarefaction",140.992868092575,"D07","Ctrl",15,623651,141
"D07__Ctrl",572000,"Rarefaction",140.993136691322,"D07","Ctrl",15,623651,141
"D07__Ctrl",573000,"Rarefaction",140.993400115044,"D07","Ctrl",15,623651,141
"D07__Ctrl",574000,"Rarefaction",140.993658365676,"D07","Ctrl",15,623651,141
"D07__Ctrl",575000,"Rarefaction",140.993911445076,"D07","Ctrl",15,623651,141
"D07__Ctrl",576000,"Rarefaction",140.994159355023,"D07","Ctrl",15,623651,141
"D07__Ctrl",577000,"Rarefaction",140.994402097218,"D07","Ctrl",15,623651,141
"D07__Ctrl",578000,"Rarefaction",140.994639673291,"D07","Ctrl",15,623651,141
"D07__Ctrl",579000,"Rarefaction",140.994872084795,"D07","Ctrl",15,623651,141
"D07__Ctrl",580000,"Rarefaction",140.995099333216,"D07","Ctrl",15,623651,141
"D07__Ctrl",581000,"Rarefaction",140.995321419968,"D07","Ctrl",15,623651,141
"D07__Ctrl",582000,"Rarefaction",140.9955383464,"D07","Ctrl",15,623651,141
"D07__Ctrl",583000,"Rarefaction",140.995750113794,"D07","Ctrl",15,623651,141
"D07__Ctrl",584000,"Rarefaction",140.995956723371,"D07","Ctrl",15,623651,141
"D07__Ctrl",585000,"Rarefaction",140.996158176286,"D07","Ctrl",15,623651,141
